X,Y,Z,sigmaX,sigmaY,sigmaZ,offset
TARGET38	1392.589	720.497	30.479	0.009	0.007	0.010	0.000
TARGET39	1363.712	790.510	28.818	0.009	0.008	0.010	0.000
TARGET40	1300.238	835.622	28.596	0.009	0.008	0.009	0.000
TARGET41	1249.593	985.174	24.560	0.009	0.008	0.009	0.000
TARGET42	1839.148	162.080	-13.081	0.010	0.007	0.011	0.000
TARGET43	1849.425	343.336	-12.590	0.009	0.007	0.010	0.000
TARGET44	1892.651	577.550	-11.245	0.010	0.008	0.011	0.000
TARGET45	1094.668	-451.506	-1.275	0.010	0.008	0.011	0.000
TARGET46	1060.752	-263.793	-1.169	0.009	0.007	0.011	0.000
TARGET47	2074.143	127.210	-12.270	0.010	0.008	0.011	0.000
TARGET48	1957.938	163.327	-12.391	0.010	0.007	0.011	0.000
TARGET49	1986.032	291.941	-12.054	0.010	0.007	0.011	0.000
TARGET50	1417.567	833.648	26.259	0.009	0.008	0.010	0.000
TARGET51	1459.367	883.220	23.732	0.009	0.008	0.010	0.000
TARGET52	1726.193	285.319	-12.882	0.009	0.007	0.011	0.000
TARGET53	2030.462	598.868	-10.401	0.010	0.008	0.011	0.000
TARGET54	1306.101	-528.506	-4.338	0.011	0.008	0.012	0.000
TARGET55	1457.114	-446.950	-7.379	0.011	0.008	0.012	0.000
TARGET56	1158.149	21.559	55.580	0.009	0.007	0.010	0.000
TARGET57	1074.566	42.281	56.692	0.009	0.007	0.010	0.000
TARGET58	961.695	37.140	58.871	0.009	0.007	0.010	0.000
TARGET59	869.018	91.735	58.997	0.008	0.007	0.010	0.000
TARGET60	1269.624	221.521	47.927	0.009	0.007	0.010	0.000
TARGET61	950.697	307.974	51.554	0.009	0.007	0.010	0.000
TARGET62	1386.393	431.316	39.475	0.009	0.007	0.010	0.000
TARGET63	1026.372	410.881	47.173	0.009	0.007	0.010	0.000
TARGET64	1530.130	616.145	30.801	0.010	0.008	0.011	0.000
TARGET65	973.318	670.340	40.035	0.009	0.008	0.010	0.000
TARGET66	1288.832	719.068	32.628	0.009	0.008	0.010	0.000
TARGET67	1087.072	756.944	35.219	0.009	0.008	0.010	0.000
TARGET68	1186.377	779.584	32.631	0.009	0.008	0.010	0.000
TARGET69	964.566	869.885	33.536	0.009	0.008	0.010	0.000
TARGET70	1087.844	995.399	27.167	0.009	0.008	0.010	0.000
TARGET71	1252.073	-328.236	-3.421	0.010	0.007	0.011	0.000
TARGET72	1417.164	-289.019	-6.651	0.010	0.007	0.011	0.000
TARGET73	686.531	85.198	62.039	0.009	0.007	0.010	0.000
TARGET74	629.807	192.837	59.868	0.008	0.007	0.010	0.000
TARGET75	730.774	294.191	55.516	0.008	0.007	0.010	0.000
TARGET76	588.155	291.976	57.588	0.008	0.007	0.010	0.000
TARGET77	1264.227	470.510	40.868	0.009	0.007	0.010	0.000
TARGET78	794.220	447.298	49.998	0.008	0.007	0.010	0.000
TARGET79	828.073	542.315	46.520	0.008	0.007	0.010	0.000
TARGET80	715.044	553.903	47.891	0.008	0.007	0.010	0.000
TARGET81	969.928	580.110	42.966	0.009	0.007	0.010	0.000
TARGET82	636.116	600.468	47.564	0.008	0.007	0.009	0.000
TARGET83	774.926	625.660	44.694	0.008	0.007	0.010	0.000
TARGET84	885.479	652.799	42.057	0.009	0.007	0.010	0.000
TARGET85	699.542	683.617	43.942	0.008	0.007	0.009	0.000
TARGET86	590.215	723.805	44.176	0.008	0.007	0.009	0.000
TARGET87	967.254	785.487	36.351	0.009	0.008	0.010	0.000
TARGET88	805.088	792.453	38.770	0.009	0.008	0.010	0.000
TARGET89	625.061	802.043	41.076	0.008	0.008	0.009	0.000
TARGET90	891.134	838.674	35.827	0.009	0.008	0.010	0.000
TARGET91	531.841	831.475	41.333	0.008	0.008	0.009	0.000
TARGET92	643.740	896.247	37.624	0.008	0.008	0.009	0.000
TARGET93	541.283	921.452	38.140	0.008	0.008	0.009	0.000
TARGET94	885.261	968.531	31.504	0.009	0.008	0.010	0.000
TARGET95	778.977	1008.220	31.806	0.009	0.008	0.010	0.000
TARGET96	1809.406	488.438	-12.760	0.010	0.008	0.011	0.000
TARGET97	1779.472	779.339	-11.874	0.010	0.008	0.010	0.000
TARGET98	1757.256	896.228	-10.656	0.010	0.008	0.011	0.000
TARGET99	1491.015	733.444	27.989	0.010	0.008	0.010	0.000
TARGET100	1246.417	884.385	27.974	0.009	0.008	0.010	0.000
TARGET101	1396.224	936.054	23.288	0.010	0.008	0.010	0.000
TARGET102	1171.617	-639.368	-2.125	0.011	0.008	0.012	0.000
TARGET103	625.002	989.032	34.677	0.009	0.008	0.010	0.000
TARGET104	1935.145	453.252	-11.360	0.010	0.008	0.011	0.000
TARGET105	1693.512	526.847	-11.840	0.009	0.007	0.010	0.000
TARGET106	1757.784	632.452	-12.637	0.009	0.008	0.010	0.000
TARGET107	1698.694	725.761	-11.484	0.009	0.008	0.010	0.000
TARGET108	1902.727	740.863	-10.181	0.011	0.008	0.011	0.000
TARGET109	2037.555	750.986	-9.474	0.010	0.008	0.010	0.000
TARGET110	1879.410	855.071	-9.644	0.011	0.009	0.011	0.000
TARGET111	2027.847	1012.375	-8.608	0.011	0.010	0.012	0.000
TARGET112	537.684	-464.641	1.162	0.010	0.008	0.014	0.000
TARGET113	811.819	-448.595	0.465	0.010	0.007	0.012	0.000
TARGET114	408.148	-290.252	6.298	0.009	0.007	0.012	0.000
TARGET115	2045.792	414.089	-11.533	0.010	0.007	0.011	0.000
TARGET116	1090.982	918.218	29.718	0.009	0.009	0.011	0.000
TARGET117	1982.708	881.963	-9.141	0.011	0.009	0.012	0.000
TARGET118	570.977	-351.874	0.000	0.010	0.008	0.013	0.000
TARGET119	-1650.723	1031.747	29.599	0.009	0.009	0.010	0.000
TARGET120	-1234.165	1048.193	30.417	0.009	0.009	0.010	0.000
TARGET121	-1545.693	935.532	30.094	0.009	0.009	0.010	0.000
TARGET122	-1037.603	1050.116	28.450	0.009	0.009	0.010	0.000
TARGET123	-1649.357	827.198	28.314	0.009	0.008	0.010	0.000
TARGET124	-1437.605	830.304	29.941	0.009	0.008	0.009	0.000
TARGET125	-1529.479	794.155	29.322	0.009	0.008	0.009	0.000
TARGET126	-350.815	1042.482	19.904	0.009	0.008	0.009	0.000
TARGET127	-477.265	997.096	18.713	0.009	0.008	0.009	0.000
TARGET128	-1665.196	702.978	27.229	0.009	0.008	0.009	0.000
TARGET129	-1578.331	700.244	28.414	0.009	0.008	0.010	0.000
TARGET130	-1346.995	754.986	29.402	0.009	0.008	0.010	0.000
TARGET131	-1112.647	799.468	28.020	0.009	0.008	0.009	0.000
TARGET132	-788.863	860.968	21.055	0.009	0.008	0.009	0.000
TARGET133	-1397.861	691.796	29.036	0.009	0.008	0.010	0.000
TARGET134	-1139.302	688.605	27.271	0.009	0.007	0.009	0.000
TARGET135	-388.938	821.254	18.736	0.009	0.008	0.009	0.000
TARGET136	-639.020	715.879	15.395	0.009	0.007	0.009	0.000
TARGET137	-1543.484	449.487	27.383	0.009	0.007	0.009	0.000
TARGET138	-1441.744	448.422	27.592	0.009	0.007	0.010	0.000
TARGET139	-347.205	655.154	18.090	0.009	0.007	0.009	0.000
TARGET140	-1077.936	488.876	31.939	0.009	0.007	0.009	0.000
TARGET141	-821.959	450.902	31.430	0.009	0.007	0.009	0.000
TARGET142	-1508.451	299.292	26.765	0.009	0.007	0.010	0.000
TARGET143	-953.863	384.960	29.958	0.009	0.007	0.009	0.000
TARGET144	-513.723	444.661	29.775	0.009	0.007	0.009	0.000
TARGET145	-846.607	378.713	29.646	0.009	0.007	0.009	0.000
TARGET146	-587.536	413.028	29.650	0.009	0.007	0.009	0.000
TARGET147	-769.809	379.273	29.546	0.009	0.007	0.009	0.000
TARGET148	-485.625	427.071	28.906	0.009	0.007	0.009	0.000
TARGET149	-1105.827	310.594	29.285	0.009	0.007	0.010	0.000
TARGET150	-362.816	422.584	26.872	0.009	0.007	0.009	0.000
TARGET151	-831.595	338.259	28.720	0.009	0.007	0.010	0.000
TARGET152	-1159.289	282.308	29.274	0.009	0.007	0.009	0.000
TARGET153	-687.687	341.336	28.375	0.009	0.007	0.009	0.000
TARGET154	-469.356	361.092	26.946	0.009	0.007	0.009	0.000
TARGET155	-906.872	280.012	27.891	0.009	0.007	0.009	0.000
TARGET156	-1703.550	149.929	25.169	0.009	0.007	0.010	0.000
TARGET157	-1553.865	170.082	26.491	0.009	0.007	0.010	0.000
TARGET158	-1021.237	240.444	28.030	0.009	0.007	0.009	0.000
TARGET159	-751.760	255.946	26.677	0.009	0.007	0.009	0.000
TARGET160	-959.836	215.366	27.241	0.009	0.007	0.009	0.000
TARGET161	-589.223	249.255	25.590	0.009	0.007	0.009	0.000
TARGET162	-883.509	203.713	26.445	0.009	0.007	0.009	0.000
TARGET163	-346.722	281.898	23.534	0.009	0.007	0.009	0.000
TARGET164	-458.459	252.552	24.403	0.009	0.007	0.009	0.000
TARGET165	-833.675	179.603	25.633	0.009	0.007	0.010	0.000
TARGET166	-1210.112	117.927	29.000	0.009	0.007	0.010	0.000
TARGET167	-983.051	142.189	26.557	0.009	0.007	0.010	0.000
TARGET168	-565.628	198.026	24.286	0.009	0.007	0.010	0.000
TARGET169	-711.579	175.719	24.767	0.009	0.007	0.010	0.000
TARGET170	-758.932	150.286	24.543	0.009	0.007	0.010	0.000
TARGET171	-480.535	173.605	23.049	0.009	0.007	0.010	0.000
TARGET172	-952.089	99.920	25.645	0.009	0.007	0.010	0.000
TARGET173	-407.316	169.891	22.350	0.009	0.007	0.009	0.000
TARGET174	-1112.502	67.579	27.835	0.009	0.007	0.010	0.000
TARGET175	-758.648	108.233	23.752	0.009	0.006	0.009	0.000
TARGET176	-1082.745	52.840	27.333	0.009	0.006	0.010	0.000
TARGET177	-483.823	122.391	22.096	0.009	0.007	0.010	0.000
TARGET178	-923.719	60.431	24.810	0.009	0.007	0.010	0.000
TARGET179	-373.480	120.551	21.315	0.009	0.007	0.010	0.000
TARGET180	-1167.603	8.832	28.490	0.009	0.006	0.010	0.000
TARGET181	-536.721	82.355	21.694	0.009	0.006	0.009	0.000
TARGET182	-689.120	33.271	21.778	0.009	0.006	0.010	0.000
TARGET186	-1631.862	913.143	29.322	0.009	0.008	0.009	0.000
TARGET187	-1152.154	988.542	29.712	0.009	0.009	0.010	0.000
TARGET188	-1106.253	906.748	28.803	0.009	0.008	0.010	0.000
TARGET189	-1278.456	810.895	29.562	0.009	0.008	0.009	0.000
TARGET190	-1509.969	574.620	28.072	0.009	0.008	0.010	0.000
TARGET191	-1639.224	426.711	26.609	0.009	0.007	0.010	0.000
TARGET192	-1115.401	478.885	31.691	0.009	0.007	0.010	0.000
TARGET193	-1668.883	264.693	25.621	0.009	0.007	0.010	0.000
TARGET194	-1014.956	989.176	27.920	0.009	0.009	0.010	0.000
TARGET195	-1367.202	936.092	30.639	0.009	0.008	0.009	0.000
TARGET196	-844.096	947.497	23.615	0.009	0.008	0.009	0.000
TARGET197	-510.863	856.876	17.855	0.009	0.008	0.009	0.000
TARGET198	-236.496	778.532	18.842	0.009	0.007	0.009	0.000
TARGET199	-1250.585	669.136	28.151	0.009	0.008	0.010	0.000
TARGET200	-932.179	686.196	23.942	0.009	0.007	0.009	0.000
TARGET201	-1668.444	577.781	26.781	0.009	0.007	0.010	0.000
TARGET202	-1403.022	563.146	28.171	0.009	0.007	0.010	0.000
TARGET203	-1410.617	312.741	27.027	0.009	0.007	0.010	0.000
TARGET204	-643.558	272.245	26.520	0.009	0.007	0.010	0.000
TARGET205	-1460.501	177.915	26.633	0.009	0.007	0.010	0.000
TARGET206	-1384.423	137.284	26.698	0.009	0.007	0.011	0.000
TARGET207	-1148.314	124.682	28.412	0.009	0.007	0.010	0.000
TARGET208	-885.025	26.551	23.836	0.009	0.007	0.010	0.000
TARGET210	84.388	-273.584	13.424	0.010	0.008	0.013	0.000
TARGET211	1717.283	1009.606	-9.371	0.010	0.009	0.012	0.000
TARGET212	-1449.625	1033.233	30.649	0.009	0.009	0.010	0.000
TARGET213	-344.623	929.646	19.630	0.009	0.008	0.009	0.000
TARGET214	-1153.374	460.788	31.230	0.009	0.007	0.010	0.000
TARGET215	-1235.836	912.633	30.026	0.009	0.009	0.010	0.000
TARGET216	-643.158	943.191	17.440	0.009	0.009	0.010	0.000
TARGET217	-232.619	886.418	19.419	0.009	0.008	0.009	0.000
TARGET218	-741.905	708.381	17.949	0.009	0.008	0.010	0.000
TARGET219	-538.044	291.505	26.105	0.009	0.007	0.010	0.000
TARGET220	-770.102	1044.924	22.100	0.009	0.009	0.010	0.000
TARGET221	-224.013	1061.627	19.747	0.009	0.008	0.009	0.000
TARGET222	209.380	1015.437	38.679	0.009	0.008	0.009	0.000
TARGET223	316.987	1010.879	37.665	0.009	0.008	0.009	0.000
TARGET224	151.171	941.346	41.814	0.009	0.008	0.009	0.000
TARGET225	465.893	976.343	37.197	0.009	0.009	0.010	0.000
TARGET226	8.222	889.121	44.974	0.009	0.008	0.009	0.000
TARGET227	244.188	907.740	42.066	0.009	0.008	0.009	0.000
TARGET228	-673.037	790.550	16.372	0.009	0.008	0.010	0.000
TARGET229	439.324	891.086	40.461	0.008	0.008	0.009	0.000
TARGET230	116.800	849.896	45.312	0.009	0.008	0.009	0.000
TARGET231	343.051	871.712	42.218	0.009	0.008	0.009	0.000
TARGET232	-410.688	736.969	18.111	0.009	0.008	0.009	0.000
TARGET233	184.770	779.914	47.060	0.009	0.007	0.009	0.000
TARGET234	49.256	760.566	48.957	0.009	0.008	0.009	0.000
TARGET235	302.135	753.362	46.705	0.009	0.007	0.009	0.000
TARGET236	-185.621	645.608	17.630	0.009	0.007	0.009	0.000
TARGET237	378.619	705.125	47.457	0.008	0.007	0.009	0.000
TARGET238	97.215	669.435	51.516	0.009	0.007	0.009	0.000
TARGET239	27.626	609.400	54.014	0.009	0.007	0.009	0.000
TARGET240	305.207	635.492	50.518	0.009	0.007	0.009	0.000
TARGET241	141.073	561.509	54.532	0.009	0.007	0.009	0.000
TARGET242	6.416	482.610	58.080	0.009	0.007	0.009	0.000
TARGET243	317.148	507.832	54.434	0.009	0.007	0.009	0.000
TARGET244	117.364	468.064	57.600	0.009	0.007	0.009	0.000
TARGET245	216.737	453.525	57.114	0.009	0.007	0.009	0.000
TARGET246	342.704	403.990	57.301	0.008	0.007	0.009	0.000
TARGET247	64.664	366.318	61.006	0.009	0.007	0.009	0.000
TARGET248	632.586	395.149	53.967	0.009	0.007	0.010	0.000
TARGET249	153.756	287.153	62.523	0.009	0.007	0.009	0.000
TARGET250	2.050	233.375	65.226	0.009	0.007	0.010	0.000
TARGET251	280.075	185.074	64.176	0.009	0.007	0.009	0.000
TARGET252	122.501	167.754	66.092	0.009	0.007	0.009	0.000
TARGET253	165.397	92.855	67.745	0.009	0.007	0.010	0.000
TARGET254	255.383	54.522	67.942	0.009	0.007	0.009	0.000
TARGET255	125.569	-620.290	11.746	0.012	0.010	0.017	0.000
TARGET256	37.492	-833.229	10.412	0.014	0.011	0.021	0.000
TARGET257	80.088	-1067.801	4.797	0.014	0.012	0.022	0.000
TARGET260	-813.285	-1201.223	861.423	0.010	0.009	0.012	0.000
TARGET261	-276.662	-973.539	858.062	0.009	0.007	0.010	0.000
TARGET262	-453.198	-972.468	859.769	0.009	0.007	0.010	0.000
TARGET263	-673.579	-961.933	860.999	0.009	0.007	0.010	0.000
TARGET264	-950.632	-940.908	864.891	0.010	0.008	0.011	0.000
TARGET265	-578.212	-828.322	861.847	0.009	0.007	0.009	0.000
TARGET266	-456.197	-757.439	861.774	0.009	0.008	0.010	0.000
TARGET267	-355.609	-728.459	861.228	0.009	0.007	0.010	0.000
TARGET268	-685.958	-733.498	862.838	0.009	0.007	0.009	0.000
TARGET269	-990.705	-806.412	866.359	0.010	0.008	0.011	0.000
TARGET270	-428.232	-597.128	862.915	0.008	0.006	0.008	0.000
TARGET271	-298.154	-512.850	862.522	0.008	0.006	0.008	0.000
TARGET272	-860.143	-637.077	865.673	0.010	0.007	0.010	0.000
TARGET273	-607.704	-424.164	865.154	0.008	0.006	0.008	0.000
TARGET274	-293.323	-306.989	864.137	0.008	0.005	0.007	0.000
TARGET275	-488.689	-281.919	865.760	0.008	0.005	0.008	0.000
TARGET276	-880.063	-324.123	868.063	0.009	0.005	0.009	0.000
TARGET277	780.921	144.843	58.986	0.009	0.007	0.010	0.000
TARGET278	1693.366	856.781	-10.105	0.012	0.009	0.012	0.000
TARGET279	1173.862	898.679	28.865	0.010	0.009	0.011	0.000
TARGET280	750.487	793.684	39.541	0.009	0.008	0.010	0.000
TARGET281	998.129	940.385	30.576	0.010	0.009	0.011	0.000
TARGET282	-946.090	836.216	25.310	0.010	0.009	0.011	0.000
TARGET283	-285.952	-1206.187	855.932	0.010	0.009	0.011	0.000
TARGET284	-635.416	-1239.699	858.707	0.009	0.008	0.010	0.000
TARGET285	-668.529	-530.035	864.337	0.009	0.006	0.009	0.000
TARGET286	-998.146	-539.221	868.077	0.009	0.006	0.010	0.000
TARGET287	-826.542	-484.360	866.065	0.009	0.006	0.010	0.000
TARGET288	200.642	652.025	51.090	0.009	0.007	0.009	0.000
TARGET289	-1030.106	-1053.914	864.716	0.011	0.009	0.013	0.000
TARGET290	-1086.834	-910.895	866.508	0.010	0.008	0.012	0.000
TARGET291	1702.287	129.004	-12.270	0.012	0.009	0.013	0.000
TARGET294	-406.214	-1142.948	857.883	0.011	0.009	0.013	0.000
TARGET295	1021.002	-1062.944	-4.436	0.016	0.011	0.016	0.000
TARGET296	754.821	-1033.806	-2.422	0.011	0.009	0.014	0.000
TARGET297	1156.907	-954.881	-4.359	0.018	0.012	0.018	0.000
TARGET298	916.430	-907.813	-1.103	0.011	0.009	0.013	0.000
TARGET299	606.812	-900.504	-1.694	0.012	0.010	0.015	0.000
TARGET300	1040.428	-786.305	-1.181	0.011	0.009	0.013	0.000
TARGET301	1486.814	-656.762	-8.075	0.016	0.010	0.014	0.000
TARGET302	979.635	-645.716	-0.000	0.011	0.008	0.012	0.000
TARGET303	251.316	-396.662	10.073	0.011	0.009	0.015	0.000
TARGET304	679.467	-287.065	-0.488	0.010	0.007	0.011	0.000
TARGET305	1875.546	960.934	-9.151	0.013	0.010	0.013	0.000
TARGET306	-655.424	-249.642	866.806	0.008	0.005	0.008	0.000
TARGET307	-459.151	-422.175	864.453	0.009	0.006	0.008	0.000
TARGET308	-229.127	-412.465	862.890	0.008	0.006	0.008	0.000
TARGET309	-258.384	-633.209	861.167	0.008	0.006	0.008	0.000
TARGET310	-223.156	-784.763	859.275	0.009	0.008	0.011	0.000
TARGET311	-373.539	-861.217	860.152	0.009	0.007	0.009	0.000
TARGET312	-684.343	-345.742	866.069	0.009	0.006	0.009	0.000
TARGET313	-364.590	-373.116	864.229	0.008	0.006	0.008	0.000
TARGET314	-598.882	-633.251	863.467	0.009	0.006	0.009	0.000
TARGET315	1273.856	-1048.577	-7.591	0.020	0.012	0.018	0.000
TARGET316	786.915	-711.981	0.627	0.011	0.008	0.013	0.000
TARGET317	630.924	-645.716	0.000	0.010	0.008	0.013	0.000
TARGET318	-598.705	-1079.317	859.774	0.011	0.008	0.011	0.000
TARGET319	-914.128	-1069.298	863.468	0.011	0.009	0.012	0.000
TARGET320	-910.550	-413.589	867.833	0.009	0.006	0.009	0.000
TARGET321	-1007.733	-330.788	869.691	0.009	0.006	0.010	0.000
TARGET322	-550.722	-1208.807	858.634	0.010	0.009	0.011	0.000
TARGET323	-1085.098	-359.331	870.385	0.009	0.006	0.011	0.000
TARGET324	-843.510	-898.645	863.821	0.010	0.007	0.010	0.000
TARGET325	-916.485	-740.190	865.871	0.009	0.007	0.010	0.000
TARGET326	246.260	-833.325	6.834	0.013	0.011	0.021	0.000
TARGET327	443.730	-713.193	3.475	0.013	0.010	0.019	0.000
TARGET328	361.319	-558.879	6.940	0.012	0.010	0.020	0.000
TARGET329	-1109.700	-591.577	869.009	0.010	0.007	0.012	0.000
TARGET330	-1204.293	-506.287	870.536	0.010	0.007	0.012	0.000
TARGET331	-1137.352	-442.111	870.299	0.010	0.007	0.011	0.000
TARGET332	-1187.240	-915.291	867.492	0.011	0.008	0.013	0.000
TARGET333	-1250.836	-680.805	869.852	0.011	0.008	0.013	0.000
TARGET334	-1143.052	-705.949	868.712	0.011	0.008	0.012	0.000
TARGET335	393.393	-1041.369	-0.375	0.015	0.012	0.023	0.000
TARGET336	-1260.088	-289.900	872.834	0.009	0.006	0.011	0.000
TARGET337	1377.034	-952.782	-7.807	0.031	0.013	0.023	0.000
TARGET338	1379.736	-1124.571	-10.817	0.033	0.015	0.025	0.000
TARGET339	-1243.660	-1182.850	865.828	0.013	0.010	0.016	0.000
TARGET340	-1174.322	-1096.298	865.762	0.012	0.010	0.014	0.000
TARGET341	-1016.074	-1190.286	863.522	0.013	0.010	0.015	0.000
