sat1pt37,7460389.059,624210.186,5137.592,
sat1pt38,7460389.278,624210.029,5137.580,
sat1pt39,7460389.473,624209.836,5137.588,
sat1center,7460388.257,624208.801,5137.586,
latpt1,7460293.360,624273.025,5137.870,
latpt2,7460292.860,624272.682,5137.880,
latpt3,7460292.313,624272.454,5137.881,
latpt4,7460291.723,624272.334,5137.883,
latpt5,7460291.147,624272.337,5137.884,
latpt6,7460290.571,624272.447,5137.884,
latpt7,7460290.034,624272.673,5137.876,
latpt8,7460289.527,624273.003,5137.881,
latpt9,7460289.121,624273.413,5137.877,
latpt10,7460288.780,624273.918,5137.878,
latpt11,7460288.567,624274.438,5137.879,
latpt12,7460288.460,624275.006,5137.880,
latpt13,7460288.458,624275.603,5137.880,
latpt14,7460288.561,624276.164,5137.878,
latpt15,7460288.802,624276.732,5137.889,
latpt16,7460289.120,624277.212,5137.882,
latpt17,7460289.541,624277.637,5137.874,
latpt18,7460290.022,624277.956,5137.884,
latpt19,7460290.552,624278.174,5137.887,
latpt20,7460291.149,624278.294,5137.881,
latpt21,7460291.722,624278.292,5137.883,
latpt22,7460292.295,624278.180,5137.882,
latpt23,7460292.857,624277.949,5137.877,
latpt24,7460293.332,624277.642,5137.889,
latpt25,7460293.772,624277.196,5137.889,
latpt26,7460294.078,624276.734,5137.882,
latpt27,7460294.310,624276.175,5137.876,
latpt28,7460294.415,624275.596,5137.881,
latpt29,7460294.424,624275.016,5137.882,
latpt30,7460294.307,624274.433,5137.878,
latpt31,7460294.074,624273.886,5137.883,
latpt32,7460293.738,624273.397,5137.882,
latcenter,7460291.442,624275.309,5137.882,
highbay1,7460344.584,624224.784,5138.354,
highbay2,7460339.701,624224.794,5138.363,
pt12,7460335.155,624173.811,5138.130,
pt1,7460557.353,624190.809,5135.503,
pt2,7460486.541,624146.536,5135.277,
pt3,7460522.583,624335.429,5141.433,
pt4,7460460.379,624417.283,5138.396,
pt5,7460399.567,624308.541,5136.710,
pt6,7460419.207,624436.786,5135.031,
pt7,7460364.170,624399.127,5132.116,
pt8,7460388.603,624444.948,5131.733,
pt9,7460258.395,624351.547,5132.765,
pt10,7460241.999,624422.140,5114.875,
pt11,7460249.377,624251.165,5142.143,
classmount1pt1,7460427.471,624322.307,5136.818,
classmount1pt2,7460427.818,624322.194,5136.617,
classmount1pt3,7460427.826,624322.247,5136.728,
classmount1pt4,7460427.518,624321.141,5139.522,
classmount1pt5,7460427.831,624321.475,5139.550,
classmount1pt6,7460427.858,624322.024,5139.555,
classmount1pt7,7460427.539,624322.270,5139.591,
classmount1pt8,7460427.532,624322.287,5139.580,
classmount1pt9,7460429.329,624323.800,5139.145,
classmount1pt10,7460427.943,624323.753,5139.203,
classmount1pt11,7460427.943,624323.751,5139.184,
classmount1pt12,7460429.393,624321.845,5139.147,
classmount1pt13,7460428.497,624319.256,5139.187,
classmount1pt14,7460429.385,624319.311,5139.190,
classmount1pt15,7460427.943,624321.636,5140.019,
classmount1pt16,7460426.474,624319.239,5139.164,
classmount1pt17,7460426.831,624321.207,5136.785,
classmount1pt18,7460426.727,624321.327,5136.818,
classmount1pt19,7460426.623,624321.671,5136.740,
classmount1pt20,7460426.745,624322.102,5136.764,
classmount1pt21,7460426.995,624322.379,5136.825,
classmount1pt22,7460427.280,624322.483,5136.854,
classmount1pt23,7460425.238,624324.640,5142.253,
classmount1pt24,7460428.125,624325.205,5142.253,
classmount1pt25,7460427.207,624322.114,5144.704,
classmount1pt26,7460427.287,624321.698,5145.038,
classmount1pt27,7460426.921,624322.104,5144.694,
classmount1pt28,7460427.693,624322.302,5144.622,
classmount1pt29,7460427.063,624322.889,5143.745,
classmount1pt30,7460426.729,624324.690,5143.751,
classmount1pt31,7460425.298,624324.398,5143.755,
classmount1pt32,7460428.156,624324.940,5143.760,
classmount2pt1,7460418.250,624329.623,5137.054,
classmount2pt2,7460418.670,624329.562,5136.901,
classmount2pt3,7460418.187,624329.826,5136.928,
classmount2pt4,7460418.137,624330.078,5136.782,
classmount2pt5,7460418.021,624330.375,5136.799,
classmount2pt6,7460418.045,624330.692,5136.803,
classmount2pt7,7460418.253,624330.877,5136.843,
classmount2pt8,7460418.408,624330.961,5136.809,
classmount2pt9,7460418.601,624331.007,5136.813,
classmount2pt10,7460418.613,624331.019,5136.809,
classmount2pt11,7460418.928,624330.992,5136.851,
classmount2pt12,7460418.955,624329.767,5139.554,
classmount2pt13,7460419.221,624330.127,5139.575,
classmount2pt14,7460419.242,624330.648,5139.448,
classmount2pt15,7460418.870,624330.929,5139.531,
classmount2pt16,7460417.727,624332.290,5139.190,
classmount2pt17,7460420.597,624332.547,5139.170,
classmount2pt18,7460420.778,624330.634,5139.179,
classmount2pt19,7460420.974,624328.098,5139.207,
classmount2pt20,7460418.132,624327.843,5139.200,
classmount2pt21,7460421.898,624331.820,5142.250,
classmount2pt22,7460421.920,624328.885,5142.266,
classmount2pt23,7460421.894,624330.355,5142.252,
classmount2pt24,7460420.927,624331.022,5142.146,
