TARGET64	88.2908	-0.7417	0.2584	0.0004	0.0004	0.0006	0.0000
TARGET65	60.4568	-2.8096	0.1677	0.0003	0.0003	0.0005	0.0000
TARGET66	79.0127	-1.0664	0.3183	0.0003	0.0003	0.0005	0.0000
TARGET67	40.0796	-4.5804	0.2676	0.0003	0.0003	0.0004	0.0000
TARGET68	70.8276	-1.4365	0.2971	0.0003	0.0003	0.0005	0.0000
TARGET69	52.4064	-3.0104	0.0166	0.0003	0.0003	0.0005	0.0000
TARGET70	-5.2039	-8.3897	0.0714	0.0004	0.0003	0.0004	0.0000
TARGET71	32.3195	-4.8274	0.3060	0.0003	0.0003	0.0004	0.0000
TARGET72	73.5922	0.7603	0.3274	0.0003	0.0003	0.0005	0.0000
TARGET73	108.4814	4.3013	0.2897	0.0004	0.0003	0.0005	0.0000
TARGET74	64.2398	-0.1052	0.2481	0.0003	0.0003	0.0005	0.0000
TARGET75	68.2417	0.5893	0.2915	0.0004	0.0003	0.0005	0.0000
TARGET76	98.2670	3.6931	0.1245	0.0004	0.0003	0.0005	0.0000
TARGET77	13.8679	-4.8187	0.0705	0.0003	0.0003	0.0004	0.0000
TARGET78	83.1356	2.4975	0.3271	0.0003	0.0003	0.0005	0.0000
TARGET79	78.2047	2.4114	0.3485	0.0003	0.0003	0.0005	0.0000
TARGET80	7.8361	-4.2524	-0.0921	0.0003	0.0003	0.0004	0.0000
TARGET81	103.0383	6.1408	0.2084	0.0004	0.0003	0.0005	0.0000
TARGET82	3.7763	-4.3699	-0.1150	0.0003	0.0003	0.0004	0.0000
TARGET83	60.3921	1.6683	0.2089	0.0003	0.0003	0.0005	0.0000
TARGET84	69.7911	2.6591	0.3212	0.0003	0.0003	0.0005	0.0000
TARGET85	45.4540	0.0946	0.1934	0.0003	0.0003	0.0004	0.0000
TARGET86	25.5048	-1.8878	0.2820	0.0003	0.0003	0.0004	0.0000
TARGET87	65.1547	2.9035	0.2831	0.0003	0.0003	0.0005	0.0000
TARGET88	-13.2028	-5.5555	0.1333	0.0004	0.0003	0.0004	0.0000
TARGET89	34.9746	-0.2041	0.3175	0.0003	0.0003	0.0004	0.0000
TARGET90	-6.9611	-4.6342	0.0950	0.0004	0.0003	0.0004	0.0000
TARGET91	-23.9463	-6.2925	0.0840	0.0005	0.0003	0.0005	0.0000
TARGET92	-16.6251	-5.3664	0.1343	0.0004	0.0003	0.0004	0.0000
TARGET93	-1.6266	-3.5042	0.0074	0.0004	0.0003	0.0004	0.0000
TARGET94	110.6693	9.1873	0.3616	0.0004	0.0003	0.0006	0.0000
TARGET95	-20.1015	-4.4103	0.1230	0.0004	0.0003	0.0005	0.0000
TARGET96	106.2634	10.5801	0.3193	0.0004	0.0003	0.0005	0.0000
TARGET97	73.5625	7.1062	0.3844	0.0003	0.0003	0.0005	0.0000
TARGET98	9.3139	-0.0000	-0.0000	0.0003	0.0003	0.0004	0.0000
TARGET99	101.2699	11.7966	0.2065	0.0004	0.0003	0.0005	0.0000
TARGET100	51.6659	5.8612	0.0880	0.0003	0.0003	0.0005	0.0000
TARGET101	39.1494	4.3036	0.3104	0.0003	0.0003	0.0004	0.0000
TARGET102	82.3206	9.9673	0.3948	0.0004	0.0003	0.0005	0.0000
TARGET103	30.1798	3.5150	0.3396	0.0003	0.0003	0.0004	0.0000
TARGET104	-0.0000	-0.0000	-0.0000	0.0004	0.0003	0.0004	0.0000
TARGET105	62.4024	8.5911	0.3088	0.0003	0.0003	0.0005	0.0000
TARGET106	96.6575	13.1533	0.1912	0.0004	0.0003	0.0005	0.0000
TARGET107	57.1877	8.1277	0.2227	0.0003	0.0003	0.0005	0.0000
TARGET108	45.9865	7.4927	0.2257	0.0004	0.0003	0.0005	0.0000
TARGET109	-5.3514	0.8345	0.1184	0.0004	0.0003	0.0004	0.0000
TARGET110	-10.0933	0.1992	0.1463	0.0004	0.0003	0.0004	0.0000
TARGET111	104.4251	15.4138	0.3232	0.0004	0.0003	0.0006	0.0000
TARGET112	14.9523	4.2237	0.1920	0.0003	0.0003	0.0004	0.0000
TARGET113	-16.5731	-0.0038	0.1648	0.0004	0.0003	0.0004	0.0000
TARGET114	68.5902	11.4899	0.4001	0.0003	0.0003	0.0005	0.0000
TARGET115	8.4268	3.5328	0.0173	0.0003	0.0003	0.0004	0.0000
TARGET116	75.5559	13.1634	0.4433	0.0003	0.0003	0.0005	0.0000
TARGET117	99.0462	17.3945	0.2080	0.0004	0.0003	0.0005	0.0000
TARGET118	-25.2112	0.5768	0.1111	0.0004	0.0003	0.0004	0.0000
TARGET119	51.6387	11.7273	0.1493	0.0003	0.0003	0.0005	0.0000
TARGET120	34.4651	9.5477	0.3760	0.0003	0.0003	0.0004	0.0000
TARGET121	25.0144	8.2438	0.3572	0.0003	0.0003	0.0004	0.0000
TARGET122	1.9167	5.1068	-0.0000	0.0004	0.0003	0.0004	0.0000
TARGET123	64.8752	14.5962	0.3995	0.0003	0.0003	0.0005	0.0000
TARGET124	59.4512	14.0388	0.3353	0.0003	0.0003	0.0005	0.0000
TARGET125	41.8109	11.8441	0.3343	0.0003	0.0003	0.0005	0.0000
TARGET126	-12.6486	3.8080	0.1937	0.0004	0.0003	0.0004	0.0000
TARGET127	-3.3609	5.4844	0.1214	0.0004	0.0003	0.0004	0.0000
TARGET128	109.8935	22.4328	0.4963	0.0004	0.0003	0.0006	0.0000
TARGET129	104.6031	21.8531	0.3964	0.0004	0.0003	0.0006	0.0000
TARGET130	96.5948	20.9879	0.2398	0.0004	0.0003	0.0005	0.0000
TARGET131	11.5693	8.8820	0.1915	0.0003	0.0003	0.0004	0.0000
TARGET132	99.7026	23.2039	0.2733	0.0004	0.0003	0.0005	0.0000
TARGET133	18.6873	10.5781	0.3486	0.0003	0.0003	0.0004	0.0000
TARGET134	-8.3341	6.8951	0.2018	0.0004	0.0003	0.0004	0.0000
TARGET135	-15.4034	6.5231	0.2228	0.0004	0.0003	0.0004	0.0000
TARGET136	46.4583	16.8268	0.2993	0.0004	0.0003	0.0005	0.0000
TARGET137	71.3228	20.8822	0.5124	0.0003	0.0003	0.0005	0.0000
TARGET138	55.8998	18.5193	0.3349	0.0003	0.0003	0.0005	0.0000
TARGET139	103.5319	26.3178	0.4264	0.0004	0.0003	0.0006	0.0000
TARGET140	76.3457	21.8990	0.5291	0.0004	0.0003	0.0006	0.0000
TARGET141	64.5708	20.1951	0.4645	0.0003	0.0003	0.0005	0.0000
TARGET142	35.2587	15.4895	0.4219	0.0003	0.0003	0.0005	0.0000
TARGET143	87.9737	24.2069	0.4403	0.0004	0.0003	0.0005	0.0000
TARGET144	96.2101	26.1366	0.3138	0.0004	0.0003	0.0005	0.0000
TARGET145	29.2725	14.9307	0.4496	0.0003	0.0003	0.0004	0.0000
TARGET146	-26.6170	5.8741	0.1400	0.0004	0.0003	0.0004	0.0000
TARGET147	2.3235	10.9422	0.0624	0.0004	0.0003	0.0004	0.0000
TARGET148	98.6705	27.7744	0.3317	0.0004	0.0003	0.0006	0.0000
TARGET149	42.2170	18.6571	0.3947	0.0003	0.0003	0.0005	0.0000
TARGET150	22.5475	15.3115	0.4168	0.0003	0.0003	0.0004	0.0000
TARGET151	-3.3278	11.0831	0.1759	0.0004	0.0003	0.0004	0.0000
TARGET152	50.3105	20.3241	0.2541	0.0003	0.0003	0.0005	0.0000
TARGET153	90.2755	27.5574	0.4377	0.0004	0.0003	0.0005	0.0000
TARGET154	103.2386	30.4766	0.4598	0.0004	0.0003	0.0006	0.0000
TARGET155	80.4693	26.4980	0.5515	0.0003	0.0003	0.0005	0.0000
TARGET156	16.1764	15.4715	0.3546	0.0003	0.0003	0.0004	0.0000
TARGET157	6.6511	14.3568	0.1353	0.0004	0.0003	0.0004	0.0000
TARGET158	-11.3123	11.5848	0.2711	0.0004	0.0003	0.0004	0.0000
TARGET159	71.5430	26.7343	0.5749	0.0004	0.0003	0.0005	0.0000
TARGET160	31.8338	19.6946	0.4763	0.0003	0.0003	0.0005	0.0000
TARGET161	65.6226	25.8725	0.5434	0.0003	0.0003	0.0005	0.0000
TARGET162	58.6424	24.6924	0.4615	0.0003	0.0003	0.0005	0.0000
TARGET163	96.9459	32.1818	0.3816	0.0004	0.0003	0.0005	0.0000
TARGET164	-20.5754	10.7832	0.2499	0.0004	0.0003	0.0004	0.0000
TARGET165	25.5288	19.7821	0.4805	0.0003	0.0003	0.0005	0.0000
TARGET166	-25.2475	10.4406	0.2014	0.0004	0.0003	0.0004	0.0000
TARGET167	87.9174	31.8180	0.5210	0.0004	0.0003	0.0005	0.0000
TARGET168	48.8923	24.6449	0.3603	0.0004	0.0003	0.0005	0.0000
TARGET169	36.7614	22.4562	0.4843	0.0003	0.0003	0.0005	0.0000
TARGET170	13.5695	18.6058	0.3383	0.0004	0.0003	0.0004	0.0000
TARGET171	4.6150	17.4725	0.1144	0.0004	0.0003	0.0004	0.0000
TARGET172	53.3813	26.7269	0.3931	0.0003	0.0003	0.0005	0.0000
TARGET173	20.3678	20.4735	0.4627	0.0003	0.0003	0.0004	0.0000
TARGET174	0.5756	17.0397	0.1586	0.0004	0.0003	0.0004	0.0000
TARGET175	42.1912	25.2791	0.4517	0.0003	0.0003	0.0005	0.0000
TARGET176	-6.8850	15.9130	0.2913	0.0004	0.0003	0.0004	0.0000
TARGET177	62.8769	30.5520	0.5561	0.0003	0.0003	0.0005	0.0000
TARGET178	32.2082	24.5640	0.5276	0.0003	0.0003	0.0005	0.0000
TARGET179	27.3619	23.6512	0.5248	0.0003	0.0003	0.0005	0.0000
TARGET180	-19.3917	14.8159	0.2956	0.0004	0.0003	0.0004	0.0000
TARGET181	-15.0389	15.7286	0.3205	0.0004	0.0003	0.0004	0.0000
TARGET182	14.3125	21.9505	0.3900	0.0004	0.0003	0.0004	0.0000
TARGET183	81.9541	35.9696	0.6144	0.0004	0.0003	0.0005	0.0000
TARGET184	3.1766	20.3654	0.1437	0.0004	0.0003	0.0004	0.0000
TARGET185	54.8970	31.4933	0.4555	0.0003	0.0003	0.0005	0.0000
TARGET186	45.2322	29.5432	0.4440	0.0003	0.0003	0.0005	0.0000
TARGET187	35.7678	27.6141	0.5349	0.0004	0.0003	0.0005	0.0000
TARGET188	20.3755	24.7247	0.5039	0.0003	0.0003	0.0005	0.0000
TARGET189	-25.2163	15.5090	0.2592	0.0004	0.0003	0.0004	0.0000
TARGET190	9.4676	23.1894	0.2974	0.0004	0.0003	0.0004	0.0000
TARGET191	29.8520	28.2659	0.5632	0.0004	0.0003	0.0005	0.0000
TARGET192	68.0157	36.8712	0.6390	0.0004	0.0003	0.0005	0.0000
TARGET193	73.8882	38.3040	0.6599	0.0004	0.0003	0.0005	0.0000
TARGET194	49.9706	33.3162	0.3930	0.0004	0.0003	0.0005	0.0000
TARGET195	15.9116	26.2760	0.4622	0.0004	0.0003	0.0005	0.0000
TARGET196	24.4475	28.3616	0.5611	0.0004	0.0003	0.0005	0.0000
TARGET197	-14.1395	20.1272	0.3785	0.0004	0.0003	0.0004	0.0000
TARGET198	-1.4780	22.9801	0.2841	0.0004	0.0003	0.0004	0.0000
TARGET199	40.3486	32.2368	0.5352	0.0004	0.0003	0.0005	0.0000
TARGET200	-7.6329	21.7962	0.3638	0.0004	0.0003	0.0004	0.0000
TARGET201	62.8408	37.7408	0.6061	0.0004	0.0003	0.0005	0.0000
TARGET202	79.4985	41.5279	0.6516	0.0004	0.0003	0.0005	0.0000
TARGET203	56.2950	36.7652	0.5277	0.0004	0.0003	0.0005	0.0000
TARGET204	46.5783	34.8470	0.4723	0.0004	0.0003	0.0005	0.0000
TARGET205	-20.6787	20.3557	0.3580	0.0004	0.0002	0.0004	0.0000
TARGET206	83.3376	44.1551	0.6412	0.0004	0.0003	0.0005	0.0000
TARGET207	4.1471	26.4109	0.2278	0.0004	0.0003	0.0004	0.0000
TARGET208	28.4168	32.0733	0.5957	0.0004	0.0003	0.0005	0.0000
TARGET209	72.8437	42.5717	0.6708	0.0004	0.0003	0.0005	0.0000
TARGET210	10.6021	28.7525	0.3720	0.0004	0.0003	0.0005	0.0000
TARGET211	20.4798	31.6298	0.5522	0.0004	0.0003	0.0005	0.0000
TARGET212	52.3168	39.2668	0.4464	0.0004	0.0003	0.0005	0.0000
TARGET213	15.5161	30.7074	0.4896	0.0004	0.0003	0.0005	0.0000
TARGET214	-3.7678	26.3114	0.3691	0.0004	0.0003	0.0004	0.0000
TARGET215	64.6725	42.8396	0.6418	0.0004	0.0003	0.0005	0.0000
TARGET216	-14.0302	24.3565	0.4310	0.0004	0.0003	0.0004	0.0000
TARGET217	78.2400	46.7531	0.6584	0.0004	0.0003	0.0005	0.0000
TARGET218	38.5845	37.4863	0.5758	0.0004	0.0003	0.0005	0.0000
TARGET219	32.3673	36.1241	0.6001	0.0004	0.0003	0.0005	0.0000
TARGET220	-19.1379	24.4156	0.4134	0.0004	0.0002	0.0004	0.0000
TARGET221	44.1299	39.7227	0.5247	0.0004	0.0003	0.0005	0.0000
TARGET222	24.7863	35.8291	0.5914	0.0004	0.0003	0.0005	0.0000
TARGET223	-10.5482	27.7233	0.4550	0.0004	0.0003	0.0004	0.0000
TARGET224	-0.9847	30.2429	0.3652	0.0004	0.0003	0.0005	0.0000
TARGET225	55.6600	44.2890	0.5428	0.0004	0.0003	0.0005	0.0000
TARGET226	6.0187	32.2145	0.3179	0.0004	0.0003	0.0005	0.0000
TARGET227	72.2396	48.5212	0.6561	0.0004	0.0003	0.0005	0.0000
TARGET228	62.2585	46.5195	0.6176	0.0004	0.0003	0.0005	0.0000
TARGET229	47.6776	43.5626	0.4996	0.0004	0.0003	0.0005	0.0000
TARGET230	-15.9457	27.5137	0.4570	0.0004	0.0002	0.0004	0.0000
TARGET231	30.0845	39.7214	0.6033	0.0004	0.0003	0.0005	0.0000
TARGET232	14.4759	35.8953	0.5073	0.0004	0.0003	0.0005	0.0000
TARGET233	36.8655	41.7920	0.5947	0.0004	0.0003	0.0005	0.0000
TARGET234	20.2085	38.1015	0.5886	0.0004	0.0003	0.0005	0.0000
TARGET235	-11.5210	30.0900	0.4761	0.0004	0.0003	0.0005	0.0000
TARGET236	78.3297	53.4109	0.6279	0.0004	0.0003	0.0006	0.0000
TARGET237	42.1090	45.1198	0.5605	0.0004	0.0003	0.0005	0.0000
TARGET238	1.9170	35.1252	0.3523	0.0004	0.0003	0.0005	0.0000
TARGET239	51.0641	48.2918	0.4719	0.0004	0.0003	0.0005	0.0000
TARGET240	8.7535	37.6468	0.4191	0.0004	0.0003	0.0005	0.0000
TARGET241	25.0050	42.4588	0.6033	0.0004	0.0003	0.0005	0.0000
TARGET242	32.2763	44.4436	0.6088	0.0004	0.0003	0.0005	0.0000
TARGET243	57.7006	51.4451	0.5660	0.0004	0.0003	0.0005	0.0000
TARGET244	44.6650	50.0353	0.5515	0.0004	0.0003	0.0005	0.0000
TARGET245	16.0123	43.0402	0.5603	0.0004	0.0003	0.0005	0.0000
TARGET246	35.7597	48.8734	0.5903	0.0004	0.0003	0.0005	0.0000
TARGET247	27.8213	48.5008	0.6030	0.0004	0.0003	0.0005	0.0000
TARGET248	66.6031	51.4602	0.6316	0.0004	0.0003	0.0005	0.0000
TARGET249	-35.2612	34.0476	0.2621	0.0006	0.0003	0.0006	0.0000
TARGET250	-9.8617	45.2986	0.4822	0.0004	0.0003	0.0005	0.0000
TARGET251	-21.1334	37.9094	0.4522	0.0005	0.0003	0.0005	0.0000
TARGET252	-30.9014	32.3943	0.3352	0.0006	0.0003	0.0006	0.0000
TARGET253	-25.7602	33.9450	0.4121	0.0005	0.0003	0.0005	0.0000
TARGET254	-35.6171	28.5487	0.2118	0.0006	0.0003	0.0006	0.0000
TARGET255	-8.3110	40.8679	0.5004	0.0004	0.0003	0.0005	0.0000
TARGET256	-2.5990	43.0416	0.4689	0.0004	0.0003	0.0005	0.0000
TARGET257	10.0390	48.1809	0.4797	0.0004	0.0003	0.0005	0.0000
TARGET258	-17.3717	34.6002	0.4830	0.0004	0.0003	0.0005	0.0000
TARGET259	-4.6698	37.4672	0.4775	0.0004	0.0003	0.0005	0.0000
TARGET260	1.0102	39.9805	0.4148	0.0004	0.0003	0.0005	0.0000
TARGET261	19.6066	48.1215	0.6071	0.0004	0.0003	0.0005	0.0000
TARGET262	-31.3597	24.9026	0.2669	0.0006	0.0003	0.0006	0.0000
TARGET263	-10.0253	34.3742	0.5001	0.0004	0.0003	0.0005	0.0000
TARGET264	-19.2530	29.7519	0.4516	0.0004	0.0003	0.0005	0.0000
TARGET265	-35.2912	20.5006	0.1288	0.0006	0.0003	0.0006	0.0000
TARGET266	-26.9644	20.9054	0.2989	0.0004	0.0003	0.0005	0.0000
TARGET267	-30.5315	19.3598	0.2226	0.0006	0.0003	0.0006	0.0000
TARGET268	-32.3274	15.6012	0.1463	0.0006	0.0003	0.0006	0.0000
TARGET269	-23.2995	18.0640	0.3091	0.0004	0.0002	0.0004	0.0000
TARGET270	-29.4704	10.7493	0.1456	0.0005	0.0003	0.0005	0.0000
TARGET271	-30.6212	5.7811	0.0814	0.0005	0.0003	0.0005	0.0000
TARGET272	87.1671	49.6647	0.6153	0.0004	0.0003	0.0006	0.0000
TARGET273	103.8791	48.2837	0.5829	0.0004	0.0003	0.0006	0.0000
